timestamp,event_name,event_source,principal_type,principal_arn,username,source_ip,error_code,aws_region,label,attack_technique
2023-07-10 11:42:18+00:00,GetRegionOptStatus,account.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:23+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:23+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:24+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:24+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:26+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:26+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:26+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:26+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:29+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:29+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:29+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:29+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:30+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:31+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:31+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:31+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:34+00:00,ListBuckets,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:35+00:00,GetStorageLensConfiguration,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.107.112.14,,us-east-1,0,
2023-07-10 11:42:35+00:00,GetStorageLensDashboardDataInternal,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,AWS Internal,,us-east-1,0,
2023-07-10 11:42:36+00:00,GetStorageLensDashboardDataInternal,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,AWS Internal,,us-east-1,0,
2023-07-10 11:42:36+00:00,GetStorageLensConfiguration,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,AWS Internal,,us-east-1,0,
2023-07-10 11:42:38+00:00,ListNotificationHubs,notifications.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:38+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,health.amazonaws.com,,us-east-1,0,
2023-07-10 11:42:38+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchPublicAccessBlockConfiguration,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetAccountPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchPublicAccessBlockConfiguration,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchPublicAccessBlockConfiguration,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchPublicAccessBlockConfiguration,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchPublicAccessBlockConfiguration,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPublicAccessBlock,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchPublicAccessBlockConfiguration,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:42:44+00:00,GetBucketPolicyStatus,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:42:44+00:00,ListAccessPoints,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:58+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:59+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:42:59+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:42:59+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:07+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:07+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:07+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:43:08+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:11+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:43:11+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:11+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:11+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:16+00:00,GetBucketLogging,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:16+00:00,GetBucketPolicy,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,NoSuchBucketPolicy,us-east-1,0,
2023-07-10 11:43:17+00:00,GetBucketAcl,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:18+00:00,GetBucketLocation,s3.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:32+00:00,ListHostedZones,route53.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:33+00:00,GetAccountSummary,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:33+00:00,ListUsers,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:34+00:00,GetAccountAuthorizationDetails,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:35+00:00,ListSSHPublicKeys,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:43:35+00:00,ListMFADevices,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:47:39+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,health.amazonaws.com,,us-east-1,0,
2023-07-10 11:47:39+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:52:40+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,10.248.16.43,,us-east-1,0,
2023-07-10 11:52:40+00:00,DescribeEventAggregates,health.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/benjamin,benjamin,health.amazonaws.com,,us-east-1,0,
2023-07-10 11:54:33+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:38+00:00,GetCallerIdentity,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:38+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:39+00:00,CreateRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,persistence
2023-07-10 11:54:39+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:39+00:00,PutRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,privilege-escalation
2023-07-10 11:54:40+00:00,GetRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:41+00:00,ListAttachedRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:41+00:00,ListRolePolicies,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:41+00:00,GetRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:42+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 11:54:44+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 11:54:47+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:47+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,AccessDenied,us-east-1,0,
2023-07-10 11:54:47+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:47+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:47+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:47+00:00,AssumeRole,sts.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:54:47+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:48+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:49+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:54:50+00:00,GetPasswordData,ec2.amazonaws.com,AssumedRole,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role/aws-go-sdk-1688990082523310002,,192.168.10.20,Client.UnauthorizedOperation,us-east-1,1,credential-access
2023-07-10 11:55:01+00:00,DescribeAccountAttributes,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:06+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:06+00:00,DescribeAvailabilityZones,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:06+00:00,DescribeImages,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:07+00:00,GetUser,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:08+00:00,CreateRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,persistence
2023-07-10 11:55:08+00:00,PutRolePolicy,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,1,privilege-escalation
2023-07-10 11:55:08+00:00,CreateVpc,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:08+00:00,DescribeAddresses,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:08+00:00,GetRole,iam.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
2023-07-10 11:55:08+00:00,AllocateAddress,ec2.amazonaws.com,IAMUser,arn:aws:iam::123837392027:user/bert-jan,bert-jan,192.168.10.20,,us-east-1,0,
