log_id,username,timestamp,no_mfa,mfa_absent,principal_type_prior_risk,principal_type_idx,has_access_key,action_velocity,is_new_action,session_duration_normalized,events_per_minute_normalized,time_sin,time_cos,is_weekend,is_off_hours,action_risk_prior,event_name_idx,event_source_idx,is_write_action,read_only_absent,has_error,is_access_denied,is_iam_event,is_recon_action,is_defense_evasion,is_get_caller_identity,is_malicious_user_agent,is_public_ip,params_length_normalized,targets_sensitive_resource,is_non_default_region,is_create_key,is_secrets_or_kms,is_permission_modification,policy_statement_count_normalized,has_wildcard_action,has_wildcard_resource,privileged_action_reach,label
invictus_enriched.csv:734,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:735,bert-jan,2023-07-10 11:58:27+00:00,0,1,0.8,2,1,1.0,1,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,90,6,0,0,0,0,0,1,0,0,0,0,0.684,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:736,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:737,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:738,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:739,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:740,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:741,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:742,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:743,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:744,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:745,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:746,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:747,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:748,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:749,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:750,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:751,bert-jan,2023-07-10 11:58:27+00:00,0,1,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:752,bert-jan,2023-07-10 11:58:27+00:00,0,1,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:753,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:754,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:755,bert-jan,2023-07-10 11:58:27+00:00,0,1,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.04666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:756,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:757,bert-jan,2023-07-10 11:58:27+00:00,0,1,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,90,6,0,0,0,0,0,1,0,0,0,0,0.6826666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:758,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:759,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:760,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:761,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:762,bert-jan,2023-07-10 11:58:27+00:00,0,1,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,90,6,0,0,0,0,0,1,0,0,0,0,0.684,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:763,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:764,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:765,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:766,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:767,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:768,bert-jan,2023-07-10 11:58:27+00:00,1,0,0.8,2,1,1.0,0,0.065,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:769,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,0.9997222222222222,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:770,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:771,bert-jan,2023-07-10 11:58:28+00:00,0,1,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:772,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:773,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:774,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:775,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:776,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:777,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:778,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:779,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:780,bert-jan,2023-07-10 11:58:28+00:00,0,1,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:781,bert-jan,2023-07-10 11:58:28+00:00,0,1,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,90,6,0,0,0,0,0,1,0,0,0,0,0.6826666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:782,bert-jan,2023-07-10 11:58:28+00:00,0,1,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,90,6,0,0,0,0,0,1,0,0,0,0,0.17466666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:783,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:784,bert-jan,2023-07-10 11:58:28+00:00,1,0,0.8,2,1,1.0,0,0.06527777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:785,bert-jan,2023-07-10 11:58:37+00:00,0,1,0.8,2,1,0.9975,0,0.06777777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,21,3,0,0,0,0,0,1,0,0,0,0,0.064,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:786,bert-jan,2023-07-10 11:58:47+00:00,0,1,0.8,2,1,0.9972222222222222,0,0.07055555555555555,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,21,3,0,0,0,0,0,1,0,0,0,0,0.064,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:787,bert-jan,2023-07-10 11:59:02+00:00,0,1,0.8,2,1,0.9958333333333333,1,0.07472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,1.0,91,7,1,0,1,0,0,0,1,0,0,0,0.076,0,0,0,0,0,0.0,0,0,0.0,1
invictus_enriched.csv:788,bert-jan,2023-07-10 11:59:02+00:00,0,1,0.8,2,1,1.0,0,0.07472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,21,3,0,0,0,0,0,1,0,0,0,0,0.064,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:789,bert-jan,2023-07-10 11:59:24+00:00,0,1,0.8,2,1,0.9938888888888889,0,0.08083333333333333,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,23,1,0,0,0,0,1,1,0,0,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:790,bert-jan,2023-07-10 11:59:51+00:00,0,1,0.8,2,1,0.9925,0,0.08833333333333333,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,21,3,0,0,0,0,0,1,0,0,0,0,0.064,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:791,bert-jan,2023-07-10 11:59:56+00:00,0,1,0.8,2,1,0.9986111111111111,0,0.08972222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,23,1,0,0,0,0,1,1,0,0,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:792,bert-jan,2023-07-10 11:59:56+00:00,0,1,0.8,2,1,1.0,0,0.08972222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,23,1,0,0,0,0,1,1,0,0,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:793,bert-jan,2023-07-10 11:59:57+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,92,4,1,0,0,0,0,0,0,0,0,0,0.19866666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:794,bert-jan,2023-07-10 11:59:57+00:00,0,1,0.8,2,1,1.0,1,0.09,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,93,4,0,0,1,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:795,bert-jan,2023-07-10 11:59:58+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09027777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,94,4,1,0,0,0,0,0,0,0,0,0,0.9053333333333333,0,0,0,0,1,0.0,0,0,0.0,1
invictus_enriched.csv:796,bert-jan,2023-07-10 11:59:58+00:00,0,1,0.8,2,1,1.0,1,0.09027777777777778,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,95,4,1,0,0,0,0,0,0,0,0,0,0.3546666666666667,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:797,bert-jan,2023-07-10 11:59:59+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09055555555555556,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,3,4,0,0,0,0,0,1,0,0,0,0,0.18533333333333332,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:798,bert-jan,2023-07-10 12:00:00+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09083333333333334,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,4,4,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:799,bert-jan,2023-07-10 12:00:00+00:00,0,1,0.8,2,1,1.0,1,0.09083333333333334,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,96,4,0,0,1,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:800,bert-jan,2023-07-10 12:00:00+00:00,0,1,0.8,2,1,1.0,1,0.09083333333333334,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,97,4,0,0,1,0,0,1,0,0,0,0,0.18266666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:801,bert-jan,2023-07-10 12:00:01+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09111111111111111,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,98,4,0,0,0,0,0,1,0,0,0,0,0.19066666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:802,bert-jan,2023-07-10 12:00:01+00:00,0,1,0.8,2,1,1.0,1,0.09111111111111111,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,99,4,0,0,0,0,0,1,0,0,0,0,0.19066666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:803,bert-jan,2023-07-10 12:00:02+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.0913888888888889,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,2,4,0,0,0,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:804,bert-jan,2023-07-10 12:00:02+00:00,0,1,0.8,2,1,1.0,1,0.0913888888888889,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,100,4,0,0,1,0,0,1,0,0,0,0,0.18933333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:805,bert-jan,2023-07-10 12:00:02+00:00,0,1,0.8,2,1,1.0,1,0.0913888888888889,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,101,4,0,0,0,0,0,1,0,0,0,0,0.196,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:806,bert-jan,2023-07-10 12:00:03+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09166666666666666,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,102,4,0,0,1,0,0,1,0,0,0,0,0.192,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:807,bert-jan,2023-07-10 12:00:03+00:00,0,1,0.8,2,1,1.0,1,0.09166666666666666,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,103,4,0,0,0,0,0,1,0,0,0,0,0.19066666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:808,bert-jan,2023-07-10 12:00:04+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09194444444444444,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,104,4,0,0,1,0,0,1,0,0,0,0,0.192,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:809,bert-jan,2023-07-10 12:00:05+00:00,0,1,0.8,2,1,0.9997222222222222,0,0.09222222222222222,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,93,4,0,0,0,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:811,bert-jan,2023-07-10 12:00:05+00:00,0,1,0.8,2,1,1.0,1,0.09222222222222222,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,105,7,1,0,0,0,0,0,0,0,0,0,0.27066666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:812,bert-jan,2023-07-10 12:00:05+00:00,0,1,0.8,2,1,1.0,1,0.09222222222222222,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,106,7,1,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:813,bert-jan,2023-07-10 12:00:06+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.0925,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,107,7,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:814,bert-jan,2023-07-10 12:00:06+00:00,0,1,0.8,2,1,1.0,1,0.0925,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,108,7,0,0,0,0,0,1,0,0,0,0,0.08133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:815,bert-jan,2023-07-10 12:00:07+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09277777777777778,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,109,7,0,0,0,0,0,1,0,0,0,0,0.06666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:816,bert-jan,2023-07-10 12:00:07+00:00,0,1,0.8,2,1,1.0,1,0.09277777777777778,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,110,7,0,0,0,0,0,1,0,0,0,0,0.07333333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:817,bert-jan,2023-07-10 12:00:08+00:00,0,1,0.8,2,1,0.9997222222222222,1,0.09305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,111,7,1,0,0,0,0,0,0,0,0,0,0.384,0,0,0,0,1,0.0,0,0,0.0,1
invictus_enriched.csv:818,bert-jan,2023-07-10 12:00:18+00:00,0,1,0.8,2,1,0.9972222222222222,0,0.09583333333333334,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,21,3,0,0,0,0,0,1,0,0,0,0,0.064,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:819,bert-jan,2023-07-10 12:00:22+00:00,0,1,0.8,2,1,0.9988888888888889,0,0.09694444444444444,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,23,1,0,0,0,0,1,1,0,0,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:820,bert-jan,2023-07-10 12:00:23+00:00,0,1,0.8,2,1,0.9997222222222222,0,0.09722222222222222,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,92,4,1,0,0,0,0,0,0,0,0,0,0.19866666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:821,bert-jan,2023-07-10 12:00:23+00:00,0,1,0.8,2,1,1.0,0,0.09722222222222222,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,23,1,0,0,0,0,1,1,0,0,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:822,bert-jan,2023-07-10 12:00:24+00:00,0,1,0.8,2,1,0.9997222222222222,0,0.0975,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,93,4,0,0,1,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:823,bert-jan,2023-07-10 12:00:24+00:00,0,1,0.8,2,1,1.0,0,0.0975,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,95,4,1,0,0,0,0,0,0,0,0,0,0.3546666666666667,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:824,bert-jan,2023-07-10 12:00:25+00:00,0,1,0.8,2,1,0.9997222222222222,0,0.09777777777777778,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,94,4,1,0,0,0,0,0,0,0,0,0,0.9053333333333333,0,0,0,0,1,0.0,0,0,0.0,1
invictus_enriched.csv:825,bert-jan,2023-07-10 12:00:26+00:00,0,1,0.8,2,1,0.9997222222222222,0,0.09805555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,97,4,0,0,1,0,0,1,0,0,0,0,0.18266666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:826,bert-jan,2023-07-10 12:00:26+00:00,0,1,0.8,2,1,1.0,0,0.09805555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,3,4,0,0,0,0,0,1,0,0,0,0,0.18533333333333332,0,0,0,0,0,0.0,0,0,0.0,0
