run_id,collector,aws_account,technique_id,tactic,rep_index,start_ts_utc,end_ts_utc,warmup_status,detonate_status,revert_status,cleanup_status,expected_events,notes,logs_confirmed,matched_event_count
43d5b2f2-a136-4edb-8620-dee7277675de,vansh,536697249497,aws.defense-evasion.cloudtrail-stop,defense-evasion,3,2026-07-06T10:14:38.418381+00:00,2026-07-06T10:16:48.155412+00:00,ok,ok,ok,ok,StopLogging,,yes,1
0fe23565-04af-48fe-87b0-1395c8bbd715,vansh,536697249497,aws.persistence.lambda-backdoor-function,persistence,2,2026-07-06T10:16:48.156356+00:00,2026-07-06T10:18:27.788146+00:00,ok,ok,ok,ok,AddPermission20150331v2,,yes,1
60b9605b-f0f9-4aa1-b267-3ee0f88b2497,vansh,536697249497,aws.persistence.iam-create-backdoor-role,persistence,1,2026-07-06T10:18:27.789154+00:00,2026-07-06T10:19:29.952158+00:00,ok,ok,ok,ok,CreateRole;AttachRolePolicy,,yes,5
9413fd39-bbcf-476c-9126-66d89b8eeec6,vansh,536697249497,aws.credential-access.secretsmanager-retrieve-secrets,credential-access,1,2026-07-06T10:19:29.953140+00:00,2026-07-06T10:20:49.548858+00:00,ok,ok,ok,ok,ListSecrets;GetSecretValue,,yes,183
c5106646-d6fb-4aae-aee6-1fd4b636bf9a,vansh,536697249497,aws.credential-access.ec2-get-password-data,credential-access,3,2026-07-06T10:20:49.549847+00:00,2026-07-06T10:22:38.800440+00:00,ok,ok,ok,ok,AssumeRole;GetPasswordData,,yes,48
e5745438-9eb3-479a-915a-74be89b79447,vansh,536697249497,aws.credential-access.secretsmanager-retrieve-secrets,credential-access,2,2026-07-06T10:22:38.801433+00:00,2026-07-06T10:24:20.646919+00:00,ok,ok,ok,ok,ListSecrets;GetSecretValue,,yes,183
c6ef154a-4915-470d-a56b-0c6adb70f986,vansh,536697249497,aws.credential-access.secretsmanager-retrieve-secrets,credential-access,3,2026-07-06T10:24:20.647921+00:00,2026-07-06T10:25:52.732145+00:00,ok,ok,ok,ok,ListSecrets;GetSecretValue,,yes,183
6c06f13c-70a1-4a00-81e3-f7ff99b3ad7a,vansh,536697249497,aws.persistence.iam-backdoor-user,persistence,2,2026-07-06T10:25:52.734592+00:00,2026-07-06T10:26:56.930625+00:00,ok,ok,ok,ok,CreateAccessKey,,yes,2
942989cb-b793-4671-874d-4d57e0cdc957,vansh,536697249497,aws.defense-evasion.cloudtrail-stop,defense-evasion,2,2026-07-06T10:26:56.930625+00:00,2026-07-06T10:28:45.144702+00:00,ok,ok,ok,ok,StopLogging,,yes,2
d5c36664-7d18-4958-894e-4a73ea859b5c,vansh,536697249497,aws.persistence.iam-create-admin-user,persistence,3,2026-07-06T10:28:45.145698+00:00,2026-07-06T10:29:38.293202+00:00,ok,ok,ok,ok,CreateUser;AttachUserPolicy,,yes,3
8ef8c665-c943-460e-92c2-eb3e99c7bebb,vansh,536697249497,aws.credential-access.ssm-retrieve-securestring-parameters,credential-access,1,2026-07-06T10:29:38.294111+00:00,2026-07-06T10:31:52.831634+00:00,ok,ok,ok,ok,DescribeParameters;GetParameters,,yes,208
