run_id,collector,aws_account,technique_id,tactic,rep_index,start_ts_utc,end_ts_utc,warmup_status,detonate_status,revert_status,cleanup_status,expected_events,notes,logs_confirmed,matched_event_count
1196b91d-f5e3-42be-b51c-9e20d00418b3,udita2,482745810921,aws.persistence.iam-create-user-login-profile,persistence,3,2026-07-09T16:54:23.690986+00:00,2026-07-09T16:55:52.416058+00:00,ok,ok,ok,ok,CreateLoginProfile,,NOT YET DELIVERED,0
e0c125e2-088f-4cd4-b640-bba7ac763f60,udita2,482745810921,aws.defense-evasion.cloudtrail-event-selectors,defense-evasion,3,2026-07-09T16:55:52.418003+00:00,2026-07-09T16:57:29.736257+00:00,ok,ok,ok,ok,PutEventSelectors,,NOT YET DELIVERED,0
010cac40-d64c-4fd3-acaa-93f76fb978da,udita2,482745810921,aws.persistence.iam-create-backdoor-role,persistence,2,2026-07-09T16:57:29.737841+00:00,2026-07-09T16:58:14.784296+00:00,ok,ok,ok,ok,CreateRole;AttachRolePolicy,,NOT YET DELIVERED,0
41144cf9-f2f7-411c-8975-bee84ce2804b,udita2,482745810921,aws.persistence.iam-create-backdoor-role,persistence,3,2026-07-09T16:58:14.785400+00:00,2026-07-09T16:59:14.821348+00:00,ok,ok,ok,ok,CreateRole;AttachRolePolicy,,NOT YET DELIVERED,0
349a2385-c6ff-4b3e-9dca-da57624bdb25,udita2,482745810921,aws.credential-access.ec2-get-password-data,credential-access,3,2026-07-09T16:59:14.822359+00:00,2026-07-09T17:01:06.088648+00:00,ok,ok,ok,ok,AssumeRole;GetPasswordData,,NOT YET DELIVERED,0
66a76560-8c15-4788-8278-8eef13325f51,udita2,482745810921,aws.defense-evasion.cloudtrail-stop,defense-evasion,3,2026-07-09T17:01:06.089929+00:00,2026-07-09T17:02:55.915523+00:00,ok,ok,ok,ok,StopLogging,,NOT YET DELIVERED,0
440d8fb2-fa36-4d8c-a34f-0c3dd81c4fc4,udita2,482745810921,aws.defense-evasion.cloudtrail-event-selectors,defense-evasion,2,2026-07-09T17:02:55.916769+00:00,2026-07-09T17:04:49.169302+00:00,ok,ok,ok,ok,PutEventSelectors,,NOT YET DELIVERED,0
885c24c5-5d20-438d-ae55-c5f9e6ba2b0c,udita2,482745810921,aws.credential-access.secretsmanager-retrieve-secrets,credential-access,1,2026-07-09T17:04:49.170382+00:00,2026-07-09T17:06:29.950477+00:00,ok,ok,ok,ok,ListSecrets;GetSecretValue,,NOT YET DELIVERED,0
626d4ead-c495-444b-bb80-c111377337cf,udita2,482745810921,aws.credential-access.ec2-get-password-data,credential-access,1,2026-07-09T17:06:29.951467+00:00,2026-07-09T17:08:26.817060+00:00,ok,ok,ok,ok,AssumeRole;GetPasswordData,,NOT YET DELIVERED,0
52feb31d-557a-4885-8203-0d7b23b2dd16,udita2,482745810921,aws.persistence.iam-create-backdoor-role,persistence,1,2026-07-09T17:08:26.818440+00:00,2026-07-09T17:09:08.525088+00:00,ok,ok,ok,ok,CreateRole;AttachRolePolicy,,NOT YET DELIVERED,0
5b4b0db3-544c-421c-b0e6-ae8f27e4f1a1,udita2,482745810921,aws.privilege-escalation.iam-update-user-login-profile,privilege-escalation,3,2026-07-09T17:09:08.526205+00:00,2026-07-09T17:10:41.513361+00:00,ok,ok,ok,ok,UpdateLoginProfile,,NOT YET DELIVERED,0
051e0110-d3f1-4b3a-abc7-95729a2060b8,udita2,482745810921,aws.defense-evasion.cloudtrail-stop,defense-evasion,1,2026-07-09T17:10:41.514458+00:00,2026-07-09T17:12:23.046898+00:00,ok,ok,ok,ok,StopLogging,,NOT YET DELIVERED,0
